sport,property,client,num_events,total_uniques
Tennis,Davis Cup Men National_team,BetCris,8,107.0
Soccer,Capital NPL U20 (Australia),Internal / Testing,62,107.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Europebet,12,106.0
Handball,EHF Beach Handball Championships,Internal / Testing,20,106.0
Basketball,British Basketball League,SISAL,13,106.0
Soccer,1. SNL (Slovenia),1XBET,106,106.0
Basketball,Basketball Champions League,1XBET,106,106.0
Ice Hockey,SHL (Sweden),Warobet,73,105.0
Volleyball,CEV Volleyball European Championships Women,Warobet,25,105.0
Pool,World Pool Masters,Panbet,6,105.0
Basketball,FIBA Asia Cup,Betcity,34,105.0
Darts,PDC Darts - Grand Slam,Novibet,12,105.0
Darts,PDC Darts - European Championship,Super Bet,5,104.0
Tennis,Wimbledon,Tippmixretail,104,104.0
Darts,PDC Darts - Players Championship,Internal / Testing,18,104.0
Handball,Handbollsligan (Swedish Handball),Paddy Power,42,104.0
Darts,PDC Darts - Grand Prix,Novibet,7,104.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Coral,8,103.0
Soccer,Divizia Nationala (Moldova),Codere,6,103.0
Tennis,UK Premier Tennis Series,Placard,14,103.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Bet Warrior,11,103.0
Basketball,FIBA Olympic Qualifiers,Betcity,34,103.0
Basketball,VTB League,Tippmixretail,103,103.0
Soccer,National B Championship (Argentina),Contdist,91,103.0
Tennis,WTA 1000 Qualifiers,Goldbet,7,102.0
Handball,Handbollsligan (Swedish Handball),Bilyoner,6,102.0
Soccer,Friendly,32red,51,102.0
Basketball,FIBA Euroleague Women,Internal / Testing,62,102.0
Basketball,FIBA Basketball World Cup Americas Qualifiers,Warobet,11,102.0
Tennis,Wimbledon Qualifiers (England),Warobet,41,102.0
Pool,World Pool Masters,Caliente,4,102.0
Basketball,A1 Liga (Croatia),SISAL,9,102.0
Basketball,FIBA Basketball World Cup Americas Qualifiers,Europebet,12,102.0
Soccer,Division Profesional (Paraguay),Betonalfa,9,102.0
Basketball,FIBA Europe Cup,Optibet,14,101.0
Cricket,Cricket West Indies - International ODI Women,Caliente,8,101.0
Soccer,Úrvalsdeild (Iceland),1XBET,101,101.0
Soccer,Capital NPL U20 (Australia),Europebet,19,101.0
Soccer,Cup (Sweden),Supermatch,18,101.0
Soccer,Primera División (Spain),Contdist,94,101.0
Soccer,Cup (Russia),Goldbet,10,101.0
Tennis,Davis Cup Men National_team,Offsidebet,7,101.0
Soccer,Divizia Nationala (Moldova),Warobet,6,101.0
Basketball,Basketball Super League (Turkey),Placard,10,101.0
Soccer,UEFA Champions League Qualifiers,Atlantic City,33,100.0
Tennis,WTA 500,stsretail,100,100.0
Soccer,A Lyga (Lithuania),Bet9ja,20,100.0
Soccer,European Internationals,32red,45,100.0
Soccer,CONMEBOL Recopa,Novibet,2,100.0
Darts,UK Open,Super Bet,4,100.0
Basketball,FIBA Basketball World Cup Americas Qualifiers,Veikkaus,4,99.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Europebet,10,99.0
Handball,EHF Handball European Championships Women,Internal / Testing,38,99.0
Cricket,Cricket New Zealand International T20,32red,9,99.0
Tennis,WTA 1000,stsretail,99,99.0
Volleyball,CEV Volleyball European Championships Men,Warobet,26,98.0
Soccer,J-League Cup (Japan),Tabcorp,1,98.0
Soccer,New South Wales NPL Women (Australia),Bet Shop,7,98.0
Volleyball,Bundesliga Volleyball,RETAretail,35,98.0
Tennis,Davis Cup Men National_team,Betfirst,5,98.0
Basketball,Estonia-Latvia League,Europebet,16,98.0
Tennis,WTA 500,Performcsb,81,98.0
Basketball,FIBA AmeriCup,Veikkaus,3,98.0
Ice Hockey,Kontinental Hockey League,Leo Vegas,7,98.0
Basketball,Estonia-Latvia League,Internal / Testing,55,98.0
Soccer,South Australia NPL (Australia),Tippmixretail,97,97.0
Soccer,First Division A (Belgium),stsretail,97,97.0
Rugby Union,Aviva Premiership,Codere,47,97.0
Tennis,WTA 125 Qualifiers,Placard,6,97.0
Cricket,Cricket New Zealand Plunket Shield,Internal / Testing,54,97.0
Basketball,European Pre Season Basketball,Betcris,3,97.0
Soccer,Victoria NPL Women (Australia),Warobet,4,97.0
Soccer,Cup (Russia),Fan Duel,9,97.0
Soccer,FA Cup (Thailand),Baltbet,8,96.0
Ice Hockey,Kontinental Hockey League,Play Do It,13,96.0
Handball,IHF Olympic Qualifiers (World),Ligastavok,3,96.0
Soccer,Ettan (Sweden),Bwin,1,96.0
Tennis,WTA 500 Qualifiers,Live Score,6,95.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Optibet,10,95.0
Basketball,FIBA Afrobasket,32red,39,95.0
Tennis,UK Premier Tennis Series,Performcsb,91,95.0
Table Tennis,T League (Japan),Internal / Testing,21,95.0
Tennis,WTA 125K Series,Contdist,49,95.0
Soccer,DFB Pokal (Germany),Atlantic City,47,94.0
Soccer,Segunda B Playoffs (Spain),Panbet,4,94.0
Soccer,Capital Territory NPL Women (Australia),RETAretail,25,94.0
Soccer,Primeira Liga (Portugal),Leo Vegas,4,94.0
Darts,Europe German Super League ,Bet Warrior,6,94.0
Cricket,Cricket South Africa - International ODI,Live Score,1,94.0
Soccer,Cup (Iceland),Goldbet,9,93.0
Tennis,Davis Cup Men National_team,Sazka,5,93.0
Darts,Players Championship,Coral,5,93.0
Soccer,Copa Libertadores,TopBet,3,93.0
Soccer,Division Profesional (Paraguay),1XBET,93,93.0
Cricket,Cricket West Indies - International ODI,Caliente,5,93.0
Soccer,J3 League (Japan),Danske Spil,21,93.0
Soccer,Primera A (Colombia),RETAretail,30,93.0
Soccer,J3 League (Japan),Bet9ja,20,92.0
Cricket,Cricket West Indies - International Test,Internal / Testing,24,92.0
Soccer,International Friendly,Doxxbet,4,92.0
Soccer,Queensland NPL (Australia),Tippmixretail,92,92.0
Soccer,ECL Qualifiers,Contdist,74,92.0
Cricket,Cricket West Indies - International T20 Women,William Hill,1,92.0
Soccer,FA Cup (Thailand),Opap,3,92.0
Cricket,Cricket New Zealand Plunket Shield,Sportsbet Australia,8,92.0
Tennis,Davis Cup Men National_team,Internal / Testing,27,92.0
Tennis,Davis Cup Men National_team,SISAL,5,92.0
Soccer,Arabian Gulf League (United Arab Emirates),Tippmixretail,92,92.0
Basketball,FIBA EuroCup Women,1XBET,89,91.0
Soccer,Ettan (Sweden),Europebet,8,91.0
Soccer,First Division B (Belgium),Bet9ja,22,91.0
Soccer,Primera División (Argentina),Tippmixretail,91,91.0
Basketball,Basketligaen (Denmark),RETAretail,18,90.0
Basketball,Basketball Champions League,Contdist,87,90.0
Soccer,Segunda División (Spain),Atlantic City,50,90.0
Basketball,European Pre Season Basketball,Doradobet,1,90.0
Soccer,Victoria NPL Women (Australia),Internal / Testing,37,90.0
Basketball,FIBA - Eurobasket Qualifiers,Betonalfa,17,90.0
Soccer,Jamaica Premier League,Sts,1,90.0
Soccer,First Division B (Belgium),Bet Juego,17,90.0
Cricket,Cricket New Zealand Plunket Shield,Live Score,6,89.0
Cricket,Cricket New Zealand Ford Trophy ,Caliente,3,89.0
Cricket,Cricket South Africa - Provincial T20,Internal / Testing,47,89.0
Soccer,Western NPL (Australia),1XBET,89,89.0
Soccer,International Friendly,Internal / Testing,27,89.0
Soccer,FNL (Russia),Play Do It,4,89.0
Snooker,Championship League Snooker,SISAL,4,89.0
Soccer,Cup (Iceland),Supermatch,7,89.0
Tennis,WTA 250 Qualifiers,Optibet,4,89.0
Soccer,J-League Cup (Japan),Bet9ja,9,89.0
Cricket,Cricket South Africa - International ODI,32red,4,89.0
Soccer,Copa Bicentenario (Peru),Volcano Montenegro,5,88.0
Soccer,National B Championship (Argentina),Lutrija,23,88.0
Soccer,Cup (Finland) ,Volcano Montenegro,4,88.0
Tennis,Davis Cup Men National_team,Coral,11,88.0
Darts,PDC Darts - Players Championship,Novibet,18,88.0
Handball,EHF Women Champions League,Lutrija,32,88.0
Basketball,Liga Nacional de Básquet (Argentina),Europebet,13,87.0
Soccer,Western NPL U20 (Australia),1XBET,87,87.0
Tennis,Davis Cup Men National_team,E Topaz,4,87.0
Soccer,National B Championship (Argentina),Fan Duel,20,87.0
Soccer,First Division A (Belgium),Apostala,3,87.0
Soccer,Cup (Finland) ,Dafabet,9,87.0
Basketball,FIBA Women's Asia Cup,Fan Duel,1,87.0
Handball,EHF European Cup Women,Codere,33,86.0
Tennis,WTA 250 Qualifiers,Olybet,4,86.0
Cricket,Caribbean Twenty20,Internal / Testing,33,86.0
Volleyball,Bundesliga Volleyball,Volcano Montenegro,33,86.0
Darts,PDC Darts - World Cup of Darts,Pocasport,4,86.0
Handball,EHF Champions League,Tippmixretail,86,86.0
Soccer,Thai Premier League (Thailand),Betonalfa,21,85.0
Darts,PDC Darts - UK Cleared,Eurobet,3,85.0
Darts,UK Open,188Bet,6,85.0
Cricket,Cricket West Indies - Domestic 1 Day Cup,Vivarobet,17,85.0
Basketball,FIBA Women's AmeriCup,Betcity,27,84.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Bet Warrior,10,84.0
Soccer,DFB Pokal (Germany),Singaporepoolsretail,39,84.0
Soccer,South Australia NPL Women (Australia),Adjarabet,5,84.0
Darts,Players Championship,Vivarobet,26,84.0
Darts,Premier League Darts,188Bet,9,84.0
Soccer,Primera División (Argentina),Fan Duel,3,84.0
Soccer,ECL Qualifiers,1XBET,81,83.0
Soccer,1. SNL (Slovenia),Tippmixretail,83,83.0
Volleyball,Bundesliga Volleyball Women,Aspen,12,83.0
Soccer,CONMEBOL Recopa,Paddy Power,2,82.0
Tennis,WTA 1000,Bet Juego,5,82.0
Volleyball,Bundesliga Volleyball,Betclic,13,82.0
Basketball,Basketball Super League (Turkey),stsretail,81,81.0
Darts,PDC Darts - Grand Slam,Vivarobet,12,81.0
Tennis,WTA 250 Qualifiers,Tippmixretail,81,81.0
Basketball,FIBA Euroleague Women,Lutrija,22,81.0
Cricket,Cricket West Indies - International Test,Vivarobet,22,81.0
Field Hockey ,Euro Hockey Championships,Internal / Testing,40,81.0
Tennis,Fed Cup Women National_team,Olybet,4,81.0
Soccer,Cup (Finland) ,Placard,7,81.0
Darts,PDC Darts World Championship,Supermatch,17,81.0
Handball,IHF Olympic Qualifiers Women (World),RETAretail,6,80.0
Tennis,WTA 250,Internal / Testing (player kit webview demo),34,80.0
Basketball,FIBA Women's AmeriCup,Coral,10,80.0
Tennis,UK Premier Tennis Series,Codere,10,80.0
Soccer,Victoria NPL2 (Australia),Kladionica,1,79.0
Darts,Players Championship,Novibet,29,79.0
Darts,PDC Darts - Grand Slam,SNAI,6,79.0
Snooker,Championship League Snooker,Comeon,10,79.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Danske Spil,7,79.0
Soccer,Veikkausliiga (Finland),Tippmixretail,78,78.0
Basketball,Basketligan (Sweden),1XBET,78,78.0
Cricket,Cricket South Africa - Provincial 4-Day,RETAretail,7,78.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Veikkaus,2,78.0
Soccer,New South Wales NPL Women (Australia),Tabcorp,2,77.0
Basketball,FIBA Afrobasket,Lutrija,18,77.0
Soccer,Arabian Gulf League (United Arab Emirates),1XBET,77,77.0
Cricket,Cricket South Africa - International Test,William Hill,1,77.0
Cricket,Cricket Ireland International T20,32red,8,77.0
Soccer,Meistriliiga (Estonia),Veikkaus,2,77.0
Basketball,FIBA Olympic Qualifiers,Internal / Testing,34,77.0
Basketball,FIBA Euroleague Women,Tippmixretail,77,77.0
Tennis,Davis Cup Men National_team,Volcano Montenegro,5,76.0
Soccer,Ettan (Sweden),1XBET,76,76.0
Pool,Mosconi Cup,Caliente,4,76.0
Tennis,WTA 250 Qualifiers,Performcsb,68,76.0
Cricket,Cricket South Africa - Provincial T20,Caliente,27,76.0
Tennis,WTA 1000,Bet Motion,5,76.0
Cricket,Caribbean Twenty20,Novibet,24,76.0
Soccer,European Internationals,Contdist,64,76.0
Basketball,Basketball Champions League,Atlantic City,56,75.0
Tennis,WTA 125K Series,SZRT,29,75.0
Snooker,Champion of Champions Snooker,Baltbet,11,75.0
Soccer,Liga MX (Mexico),1XBET,75,75.0
Soccer,UEFA Europa League Qualifiers,32red,10,75.0
Soccer,Asian Internationals,Contdist,44,75.0
Darts,UK Open,Codere,6,74.0
Handball,EHF European Cup Women,Bet Portugal,6,74.0
Tennis,WTA 500 Qualifiers,Warobet,32,74.0
Tennis,WTA 125 Qualifiers,Tonybet,2,74.0
Basketball,European Pre Season Basketball,Kladionica,1,73.0
Soccer,Thai League 2 (Thailand),Betonalfa,15,73.0
Darts,Premier League Darts,Novibet,9,73.0
Soccer,Primera A (Colombia),Internal / Testing,41,73.0
Tennis,Davis Cup Men National_team,Doradobet,4,73.0
Darts,PDC Darts - Grand Prix,Ladbrokes,6,73.0
Soccer,South Australia NPL Women (Australia),E Topaz,5,72.0
Cricket,Cricket New Zealand Super Smash,Novibet,26,72.0
Soccer,Primera División (Argentina),Contdist,69,72.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Danske Spil,11,72.0
Beach Volleyball,European Beach Volleyball Championship and Masters (Volleyball),Caliente,2,72.0
Soccer,Cup (Finland) ,Internal / Testing,24,72.0
Soccer,Süper Lig (Turkey),Apostala,3,71.0
Beach Volleyball,European Beach Volleyball Championship and Masters (Volleyball),Internal / Testing,10,71.0
Soccer,ECL Qualifiers,Tippmixretail,71,71.0
Soccer,Cup (Iceland),Europebet,4,71.0
Soccer,Copa Bicentenario (Peru),Europebet,6,71.0
Soccer,Ettan (Sweden),Danske Spil,15,71.0
Basketball,FIBA EuroCup Women,Bet9ja,26,71.0
Soccer,European Internationals,1XBET,70,71.0
Soccer,Indian Super League (India),Contdist,34,70.0
Basketball,FIBA Euroleague Women,Tabcorp,15,70.0
Soccer,Western NPL (Australia),Bet Juego,24,70.0
Tennis,WTA 125K Series,stsretail,70,70.0
Basketball,FIBA Euroleague Women,1XBET,70,70.0
Soccer,New South Wales NPL Women (Australia),Warobet,7,70.0
Tennis,WTA 1000 Qualifiers,Warobet,26,70.0
Soccer,Tasmania NPL (Australia),BetCris,4,70.0
Ice Hockey,Champions Hockey League (Ice Hockey),Warobet,50,70.0
Soccer,CONMEBOL Recopa,Fortuna,1,70.0
Soccer,Cup (Paraguay),Bet Juego,1,70.0
Darts,PDC Darts - European Championship,Bet Warrior,5,70.0
Basketball,Basketball Champions League Americas,Internal / Testing,38,69.0
Soccer,Copa Libertadores,Contdist,65,69.0
Basketball,NBL (New Zealand),Play Do It,2,69.0
Soccer,New South Wales NPL Women (Australia),Europebet,7,69.0
Soccer,New South Wales NPL2 (Australia),Super Bet,2,69.0
Basketball,FIBA Europe Cup,Bet9ja,23,69.0
Handball,Handbollsligan (Swedish Handball),188Bet,68,68.0
Handball,EHF Women Champions League,1XBET,63,68.0
Ice Hockey,Champions Hockey League (Ice Hockey),Tippmixretail,68,68.0
Basketball,European Pre Season Basketball,Ladbrokes,5,68.0
Soccer,ECL Qualifiers,Atlantic City,38,68.0
Basketball,IBL (Indonesia),Danske Spil,21,68.0
Soccer,Serie B (Italy),Napoleonbet,8,68.0
Basketball,VTB League,Contdist,65,67.0
Tennis,WTA 500,Contdist,55,67.0
Darts,UK Open,Caliente,6,67.0
Tennis,Davis Cup Men National_team,Opap,16,67.0
Soccer,National B Championship (Argentina),32red,23,67.0
Soccer,Segunda B Playoffs (Spain),Opap,4,67.0
Basketball,FIBA Womens AfroBasket,Internal / Testing,28,67.0
Darts,PDC Darts - Other,Vivarobet,6,67.0
Darts,Players Championship,Super Bet,23,67.0
Cricket,Cricket New Zealand Super Smash,Internal / Testing,42,67.0
Rugby Union,Aviva Premiership,Betcris,5,67.0
Soccer,Copa Libertadores,Lutrija,6,66.0
Pool,US Open Pool,Internal / Testing,12,66.0
Snooker,Championship League Snooker,Placard,8,66.0
Soccer,Victoria NPL Women (Australia),Kladionica,1,66.0
Soccer,Taça da Liga (Portugal),32red,15,66.0
Basketball,British Basketball League,Europebet,25,66.0
Darts,Players Championship,Sts,6,66.0
Basketball,FIBA Intercontinental Cup,Vivarobet,1,65.0
Basketball,FIBA Womens AfroBasket,Bet9ja,14,65.0
Tennis,Fed Cup Women National_team,Internal / Testing,16,65.0
Soccer,FNL (Russia),Tippmixretail,65,65.0
Handball,EHF Women Champions League,E Topaz,34,65.0
Darts,UK Open,Novibet,5,65.0
Soccer,J-League Cup (Japan),Singaporepoolsretail,22,65.0
Cricket,Cricket South Africa - Provincial 4-Day,Live Score,5,65.0
Soccer,CONMEBOL Recopa,Sportsbet Australia,2,64.0
Cricket,Cricket West Indies - Domestic 1 Day Cup,Novibet,13,64.0
Basketball,British Basketball League,Betonalfa,27,64.0
Basketball,FIBA Euroleague Women,Bet9ja,28,64.0
Soccer,Copa Sudamericana,Contdist,57,64.0
Basketball,KBL (South Korea),Placard,9,64.0
Basketball,FIBA Olympic Qualifiers,32red,29,64.0
Tennis,Fed Cup Women National_team,Danske Spil,5,64.0
Soccer,Friendly,Contdist,52,64.0
Basketball,FIBA Euroleague Women,Napoleonbet,7,63.0
Basketball,Basketligaen (Denmark),Internal / Testing,27,63.0
Cricket,International Cricket,Dafabet,3,63.0
Tennis,Wimbledon Qualifiers (England),1XBET,61,62.0
Basketball,Basketball Champions League Americas,32red,29,62.0
Soccer,DFB Pokal (Germany),Contdist,43,62.0
Basketball,A1 Liga (Croatia),Bet Shop,8,62.0
Basketball,British Basketball League,Lutrija,34,62.0
Basketball,European Pre Season Basketball,Codere,4,62.0
Basketball,WNBL (New Zealand),Supermatch,6,62.0
Soccer,Cup (Paraguay),1XBET,62,62.0
Soccer,Thai Premier League (Thailand),stsretail,61,62.0
Soccer,First Division B (Belgium),1XBET,61,62.0
Soccer,1. Lig (Turkey),stsretail,61,61.0
Soccer,Cup (Iceland),Internal / Testing,16,61.0
Darts,PDC Darts - Players Championship,Eurobet,5,61.0
Soccer,Thai Premier League (Thailand),Tippmixretail,61,61.0
Soccer,Úrvalsdeild (Iceland),Tippmixretail,61,61.0
Soccer,Úrvalsdeild (Iceland),Tabcorp,14,61.0
Tennis,Davis Cup Men National_team,Supermatch,9,61.0
Soccer,Segunda B Playoffs (Spain),Comeon,4,61.0
Tennis,Fed Cup Women National_team,Supermatch,7,61.0
Soccer,Serie A (Italy),Skycity,31,61.0
Cricket,Cricket South Africa - Provincial 1-Day,Panbet,9,61.0
Basketball,FIBA AmeriCup,Warobet,8,60.0
Soccer,Primera División (Peru),stsretail,60,60.0
Basketball,FIBA EuroBasket Women,Internal / Testing,38,60.0
Soccer,CONMEBOL Recopa,Placard,2,60.0
Soccer,Cup (Sweden),Internal / Testing,40,60.0
Basketball,British Basketball League,Mozzart,2,60.0
Tennis,Wimbledon,Contdist,55,60.0
Soccer,European Internationals,TopBet,7,60.0
Basketball,Basketball Champions League,Napoleonbet,15,60.0
Soccer,A Lyga (Lithuania),Tippmixretail,60,60.0
Soccer,Victoria NPL (Australia),Tippmixretail,59,59.0
Basketball,FIBA Basketball World Cup Americas Qualifiers,Doxxbet,15,59.0
Tennis,WTA 1000,Norsk Tipping,1,59.0
Volleyball,Bundesliga Volleyball,Paddy Power,21,59.0
Volleyball,Bundesliga Volleyball,Aspen,13,59.0
Cricket,Cricket Ireland International ODI,32red,6,59.0
Darts,PDC Darts - European Championship,Novibet,6,59.0
Tennis,Fed Cup Women National_team,32red,21,59.0
Soccer,Asian Internationals,1XBET,59,59.0
Soccer,International Friendly,32red,19,58.0
Basketball,Basketligan (Sweden),Bet Shop,15,58.0
Basketball,NBL (New Zealand),1XBET,58,58.0
Ice Hockey,IIHF World Championships,1XBET,51,57.0
Volleyball,Bundesliga Volleyball Women,Paddy Power,25,57.0
Basketball,FIBA Intercontinental Cup,Codere,1,57.0
Basketball,FIBA 3x3 (World),Sts,2,57.0
Soccer,Divizia Nationala (Moldova),Contdist,47,57.0
Handball,EHF Champions League,stsretail,57,57.0
Volleyball,Bundesliga Volleyball,Tonybet,25,57.0
Soccer,Tasmania NPL (Australia),1XBET,55,56.0
Handball,EHF Handball European Championships Men,Aspen,13,56.0
Soccer,League Cup (United Arab Emirates),Play Do It,3,56.0
Basketball,FIBA Euroleague Women,32red,36,56.0
Basketball,FIBA Afrobasket,Betonalfa,12,56.0
Soccer,International Friendly,Winamax,2,56.0
Ice Hockey,IIHF World Championships,Tippmixretail,56,56.0
Soccer,Serie B (Brazil) ,Tippmixretail,56,56.0
Cricket,Cricket South Africa - International ODI,Novibet,3,56.0
Ice Hockey,Kontinental Hockey League,Internal / Testing (player kit webview demo),40,55.0
Handball,EHF Champions League,Warobet,43,55.0
Soccer,LFPB (Bolivia),Tippmixretail,55,55.0
Cricket,Cricket New Zealand Super Smash,RETAretail,25,55.0
Basketball,NBL (New Zealand),Danske Spil,12,55.0
Soccer,New South Wales NPL (Australia),Tippmixretail,55,55.0
Cricket,Caribbean Twenty20,RETAretail,16,55.0
Cricket,Cricket West Indies - International T20,Novibet,12,55.0
Basketball,FIBA Afrobasket,Warobet,11,55.0
Soccer,Copa Argentina (Argentina),Internal / Testing,36,55.0
Basketball,FIBA Intercontinental Cup,Dafabet,1,55.0
Basketball,FIBA Intercontinental Cup,Supersport,1,55.0
Soccer,Copa Aguila (Colombia),Baltbet,5,55.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Warobet,12,55.0
Volleyball,Bundesliga Volleyball Women,Volcano Montenegro,27,54.0
Basketball,FIBA AmeriCup,Europebet,7,54.0
Basketball,FIBA Europe Cup,1XBET,54,54.0
Volleyball,Bundesliga Volleyball,Nesine,1,54.0
Cricket,Cricket New Zealand International Test ,Unibet,1,54.0
Basketball,NBL,1XBET,51,54.0
Darts,PDC Darts - Players Championship,SNAI,3,54.0
Basketball,Basketligaen (Denmark),Warobet,11,54.0
Tennis,Fed Cup Women National_team,Goldbet,3,54.0
Soccer,DFB Pokal (Germany),Tippmixretail,54,54.0
Soccer,Primera División (Chile),Atlantic City,34,53.0
Soccer,Süper Lig (Turkey),Skycity,31,53.0
Soccer,First League (Bulgaria),Contdist,47,53.0
Pool,World Pool Championships,Baltbet,9,53.0
Basketball,FIBA Women's AmeriCup,Internal / Testing,27,53.0
Soccer,League Cup (United Arab Emirates),Internal / Testing,23,53.0
